date,year,month,day,tavg,tmin,tmax,wdir,wspd,humidity,uvindex,sunrise,sunset,durationday,season,wdirn
2019-07-03,2019,07,03,17.5,11.4,23.2,NE,11.3,58.4,6,04:48:51,21:20:11,991,summer,51.0
2019-07-04,2019,07,04,18.7,9.6,25.5,NNE,6.7,53.8,8,04:49:37,21:19:45,990,summer,13.0
2019-07-05,2019,07,05,20.6,14.6,25.2,NW,9.8,51.9,10,04:50:26,21:19:16,988,summer,305.0
2019-07-06,2019,07,06,18.6,13.4,21.8,NNW,10.6,63.2,5,04:51:17,21:18:43,987,summer,337.0
2019-07-07,2019,07,07,17.4,14.1,21.6,ESE,9.9,74.1,4,04:52:10,21:18:08,985,summer,108.0
2019-07-08,2019,07,08,17.7,12.3,22.7,SSE,8.4,56.65,7,04:53:06,21:17:30,984,summer,156.0
2019-07-09,2019,07,09,19.3,15.2,23.8,SW,10.0,61.1,3,04:54:04,21:16:48,982,summer,230.0
2019-07-10,2019,07,10,20.6,16.4,24.6,WSW,11.0,62.94,4,04:55:03,21:16:04,981,summer,237.0
2019-07-11,2019,07,11,20.4,16.1,24.7,West,11.9,55.35,9,04:56:05,21:15:17,979,summer,271.0
2019-07-12,2019,07,12,20.2,16.8,24.5,NW,17.2,58.12,7,04:57:09,21:14:28,977,summer,320.0
2019-07-13,2019,07,13,18.6,14.0,22.6,North,12.8,64.92,5,04:58:15,21:13:35,975,summer,5.0
2019-07-14,2019,07,14,17.1,13.4,21.0,NE,12.7,71.56,3,04:59:23,21:12:40,973,summer,37.0
2019-07-15,2019,07,15,16.5,11.0,21.0,NE,9.9,64.58,3,05:00:32,21:11:42,971,summer,41.0
2019-07-16,2019,07,16,19.0,10.3,26.2,SW,7.3,58.83,9,05:01:43,21:10:41,968,summer,235.0
2019-07-17,2019,07,17,20.0,13.2,25.5,SW,10.2,59.51,6,05:02:56,21:09:38,966,summer,228.0
2019-07-18,2019,07,18,18.7,15.5,22.9,WSW,14.0,68.3,3,05:04:10,21:08:32,964,summer,252.0
2019-07-19,2019,07,19,16.1,11.1,18.9,SSW,11.6,79.99,2,05:05:26,21:07:23,961,summer,205.0
2019-07-20,2019,07,20,19.4,16.2,24.0,SW,13.2,73.9,5,05:06:43,21:06:12,959,summer,230.0
2019-07-21,2019,07,21,18.2,12.3,23.5,WSW,11.1,67.76,5,05:08:02,21:04:59,956,summer,238.0
2019-07-22,2019,07,22,21.7,16.1,27.3,SW,11.0,72.5,4,05:09:22,21:03:43,954,summer,225.0
2019-07-23,2019,07,23,24.7,15.1,33.0,SSE,11.1,64.44,8,05:10:43,21:02:25,951,summer,156.0
2019-07-24,2019,07,24,25.4,19.4,31.5,WSW,12.7,53.1,8,05:12:05,21:01:05,949,summer,253.0
2019-07-25,2019,07,25,27.7,17.9,37.6,SE,10.4,50.1,7,05:13:29,20:59:43,946,summer,136.0
2019-07-26,2019,07,26,22.1,18.6,24.9,WSW,10.5,71.4,3,05:14:53,20:58:18,943,summer,256.0
2019-07-27,2019,07,27,17.5,15.6,19.7,NW,12.6,86.0,1,05:16:18,20:56:51,940,summer,306.0
2019-07-28,2019,07,28,18.2,15.3,22.1,WNW,18.2,69.3,3,05:17:45,20:55:22,937,summer,291.0
2019-07-29,2019,07,29,19.6,12.5,25.1,SSW,12.5,60.5,9,05:19:12,20:53:51,934,summer,201.0
2019-07-30,2019,07,30,18.2,16.8,20.8,SSE,21.9,76.5,2,05:20:40,20:52:18,931,summer,168.0
2019-07-31,2019,07,31,18.9,16.3,23.1,West,21.9,65.4,5,05:22:09,20:50:44,928,summer,259.0
2019-08-01,2019,08,01,19.6,15.4,24.6,NW,11.2,64.5,8,05:23:38,20:49:07,925,summer,312.0
2019-08-02,2019,08,02,20.1,14.5,24.1,NNE,10.5,66.9,4,05:25:08,20:47:28,922,summer,18.0
2019-08-03,2019,08,03,19.7,14.2,24.3,SE,8.1,67.3,5,05:26:39,20:45:48,919,summer,130.0
2019-08-04,2019,08,04,19.9,13.3,26.2,SSE,12.5,67.7,4,05:28:10,20:44:06,915,summer,160.0
2019-08-05,2019,08,05,19.6,16.0,24.5,WSW,15.9,69.1,4,05:29:42,20:42:22,912,summer,237.0
2019-08-06,2019,08,06,18.7,15.0,23.3,SW,18.3,69.3,5,05:31:14,20:40:37,909,summer,226.0
2019-08-07,2019,08,07,17.9,13.8,22.8,WSW,19.5,72.1,4,05:32:47,20:38:50,906,summer,253.0
2019-08-08,2019,08,08,19.0,13.1,24.4,SW,11.6,68.8,7,05:34:20,20:37:01,902,summer,224.0
2019-08-09,2019,08,09,20.3,17.4,24.0,SSW,22.1,75.9,8,05:35:53,20:35:11,899,summer,193.0
2019-08-10,2019,08,10,18.6,16.7,21.4,SW,33.5,72.4,4,05:37:27,20:33:20,895,summer,230.0
2019-08-11,2019,08,11,17.9,14.7,21.9,WSW,21.4,65.5,5,05:39:01,20:31:27,892,summer,240.0
2019-08-12,2019,08,12,15.1,12.2,17.8,WNW,7.1,80.9,5,05:40:35,20:29:33,888,summer,302.0
2019-08-13,2019,08,13,15.9,10.0,21.6,West,13.7,62.4,6,05:42:10,20:27:37,885,summer,273.0
2019-08-14,2019,08,14,15.3,13.5,17.2,SSW,13.6,88.1,1,05:43:44,20:25:41,881,summer,209.0
2019-08-15,2019,08,15,18.0,13.7,22.0,West,20.2,69.3,5,05:45:19,20:23:43,878,summer,277.0
2019-08-16,2019,08,16,15.4,11.5,18.4,SW,17.3,82.6,2,05:46:54,20:21:43,874,summer,214.0
2019-08-17,2019,08,17,18.2,14.8,21.7,WSW,19.4,74.6,4,05:48:30,20:19:43,871,summer,243.0
2019-08-18,2019,08,18,16.6,13.7,21.4,WSW,15.9,74.2,8,05:50:05,20:17:41,867,summer,238.0
2019-08-19,2019,08,19,16.0,12.1,21.1,WSW,18.9,69.9,7,05:51:40,20:15:39,863,summer,248.0
2019-08-20,2019,08,20,15.6,10.2,21.1,West,12.7,63.2,7,05:53:16,20:13:35,860,summer,269.0
2019-08-21,2019,08,21,16.2,9.1,22.7,SW,9.5,65.6,6,05:54:51,20:11:31,856,summer,221.0
2019-08-22,2019,08,22,17.6,11.4,23.3,SW,13.2,68.89,7,05:56:27,20:09:25,852,summer,236.0
2019-08-23,2019,08,23,19.8,13.1,27.1,SSW,6.1,70.61,7,05:58:02,20:07:19,849,summer,206.0
2019-08-24,2019,08,24,20.6,11.2,29.7,SE,6.6,63.31,6,05:59:38,20:05:12,845,summer,144.0
2019-08-25,2019,08,25,22.8,13.7,32.7,ESE,6.1,59.02,6,06:01:14,20:03:03,841,summer,120.0
2019-08-26,2019,08,26,23.3,14.5,32.4,SW,7.3,58.01,7,06:02:49,20:00:55,838,summer,223.0
2019-08-27,2019,08,27,23.2,15.3,32.6,West,7.1,61.43,6,06:04:25,19:58:45,834,summer,275.0
2019-08-28,2019,08,28,20.2,17.5,25.3,WSW,13.5,64.67,5,06:06:01,19:56:34,830,summer,245.0
2019-08-29,2019,08,29,17.3,11.3,22.7,West,15.2,64.21,7,06:07:36,19:54:23,826,summer,259.0
2019-08-30,2019,08,30,17.8,12.7,23.7,SW,14.5,68.81,6,06:09:12,19:52:12,823,summer,220.0
2019-08-31,2019,08,31,16.4,12.2,23.4,WSW,12.4,71.97,5,06:10:48,19:49:59,819,summer,240.0
2019-09-01,2019,09,01,14.6,9.5,20.7,WNW,11.9,56.2,6,06:12:23,19:47:46,815,summer,299.0
2019-09-02,2019,09,02,14.5,6.6,22.2,WSW,12.7,61.5,7,06:13:59,19:45:32,811,summer,258.0
2019-09-03,2019,09,03,17.4,14.3,20.8,WSW,17.8,66.7,2,06:15:34,19:43:18,807,summer,251.0
2019-09-04,2019,09,04,16.7,14.0,19.4,West,23.0,69.2,5,06:17:10,19:41:04,803,summer,261.0
2019-09-05,2019,09,05,14.2,10.5,17.6,NW,16.0,58.2,6,06:18:45,19:38:49,800,summer,317.0
2019-09-06,2019,09,06,13.1,8.3,18.2,WSW,12.9,75.5,3,06:20:21,19:36:33,796,summer,253.0
2019-09-07,2019,09,07,13.7,9.4,17.3,North,13.7,63.6,3,06:21:57,19:34:17,792,summer,351.0
2019-09-08,2019,09,08,11.6,4.9,17.8,NNW,6.7,62.3,6,06:23:32,19:32:01,788,summer,334.0
2019-09-09,2019,09,09,13.6,10.8,15.8,South,9.0,73.4,2,06:25:08,19:29:44,784,summer,177.0
2019-09-10,2019,09,10,14.7,10.0,19.8,WNW,8.1,72.2,4,06:26:43,19:27:27,780,summer,297.0
2019-09-11,2019,09,11,17.0,13.0,21.1,WSW,19.1,75.7,2,06:28:19,19:25:10,776,summer,249.0
2019-09-12,2019,09,12,18.3,12.7,24.3,WSW,17.4,76.3,3,06:29:54,19:22:52,772,summer,250.0
2019-09-13,2019,09,13,17.0,12.5,21.0,NNE,11.9,61.0,6,06:31:30,19:20:35,769,summer,19.0
2019-09-14,2019,09,14,14.8,7.0,23.5,WNW,4.6,61.9,6,06:33:06,19:18:17,765,summer,284.0
2019-09-15,2019,09,15,16.3,7.4,25.3,West,6.8,68.1,6,06:34:41,19:15:59,761,summer,276.0
2019-09-16,2019,09,16,16.7,14.8,19.4,NW,9.2,79.8,1,06:36:17,19:13:40,757,summer,321.0
2019-09-17,2019,09,17,14.3,8.5,19.1,NNE,12.3,59.4,6,06:37:53,19:11:22,753,summer,12.0
2019-09-18,2019,09,18,12.7,6.0,19.0,NE,7.2,58.4,6,06:39:29,19:09:04,749,summer,35.0
2019-09-19,2019,09,19,13.6,6.0,21.8,NE,6.4,68.2,6,06:41:05,19:06:45,745,summer,56.0
2019-09-20,2019,09,20,14.2,7.1,21.6,East,14.1,67.0,6,06:42:41,19:04:27,741,summer,88.0
2019-09-21,2019,09,21,17.5,11.0,24.9,East,14.6,57.6,6,06:44:17,19:02:08,737,fall,101.0
2019-09-22,2019,09,22,17.3,13.9,22.0,SSE,9.8,77.63,4,06:45:53,18:59:50,733,fall,162.0
2019-09-23,2019,09,23,15.6,13.5,19.4,SSW,15.2,78.11,5,06:47:30,18:57:31,730,fall,206.0
2019-09-24,2019,09,24,16.9,14.8,19.7,SSW,17.4,90.4,2,06:49:06,18:55:13,726,fall,204.0
2019-09-25,2019,09,25,16.7,14.5,21.3,SW,16.9,82.63,2,06:50:43,18:52:55,722,fall,234.0
2019-09-26,2019,09,26,16.7,13.7,20.5,SW,17.3,82.0,3,06:52:20,18:50:37,718,fall,231.0
2019-09-27,2019,09,27,14.8,12.7,18.1,SW,19.6,81.76,2,06:53:57,18:48:19,714,fall,232.0
2019-09-28,2019,09,28,14.9,12.1,18.4,WSW,21.2,77.34,2,06:55:34,18:46:01,710,fall,240.0
2019-09-29,2019,09,29,15.8,12.8,18.2,WSW,23.7,86.6,2,06:57:12,18:43:44,706,fall,243.0
2019-09-30,2019,09,30,13.7,9.8,17.4,SW,10.9,84.5,3,06:58:50,18:41:26,702,fall,228.0
2019-10-01,2019,10,01,15.2,11.2,19.2,WSW,14.3,87.4,2,07:00:28,18:39:09,698,fall,246.0
2019-10-02,2019,10,02,9.4,5.1,13.0,NNW,13.4,65.9,5,07:02:06,18:36:53,694,fall,338.0
2019-10-03,2019,10,03,8.1,2.1,14.0,South,9.1,79.1,2,07:03:44,18:34:37,690,fall,174.0
2019-10-04,2019,10,04,13.1,10.2,15.5,West,15.7,86.0,2,07:05:23,18:32:21,686,fall,267.0
2019-10-05,2019,10,05,13.1,9.6,15.9,East,8.6,78.6,2,07:07:02,18:30:06,683,fall,96.0
2019-10-06,2019,10,06,13.9,11.6,16.8,WNW,18.5,78.2,3,07:08:41,18:27:51,679,fall,288.0
2019-10-07,2019,10,07,12.6,9.5,15.0,SW,11.0,85.75,2,07:10:20,18:25:36,675,fall,228.0
2019-10-08,2019,10,08,13.5,10.9,17.1,WSW,16.5,83.0,3,07:12:00,18:23:23,671,fall,248.0
2019-10-09,2019,10,09,11.8,9.5,14.9,WSW,19.1,73.1,3,07:13:40,18:21:09,667,fall,252.0
2019-10-10,2019,10,10,12.5,8.2,16.1,WSW,20.6,77.7,4,07:15:20,18:18:57,663,fall,245.0
2019-10-11,2019,10,11,15.3,12.0,17.0,SW,23.5,86.2,1,07:17:01,18:16:44,659,fall,234.0
2019-10-12,2019,10,12,11.5,10.4,12.7,SSW,7.6,93.4,1,07:18:42,18:14:33,655,fall,210.0
2019-10-13,2019,10,13,13.1,10.3,16.7,SSW,15.5,86.9,1,07:20:23,18:12:22,651,fall,196.0
2019-10-14,2019,10,14,12.3,9.3,15.4,ESE,11.3,91.3,0,07:22:04,18:10:12,648,fall,109.0
2019-10-15,2019,10,15,12.7,10.5,17.0,WSW,12.0,83.1,2,07:23:46,18:08:03,644,fall,243.0
2019-10-16,2019,10,16,12.4,7.0,15.6,SW,12.7,81.9,2,07:25:28,18:05:55,640,fall,217.0
2019-10-17,2019,10,17,10.6,6.4,14.6,South,9.2,85.5,3,07:27:11,18:03:47,636,fall,176.0
2019-10-18,2019,10,18,11.6,9.2,15.0,SW,18.9,80.4,3,07:28:53,18:01:41,632,fall,221.0
2019-10-19,2019,10,19,10.8,5.2,14.8,SW,12.3,82.7,3,07:30:36,17:59:35,628,fall,234.0
2019-10-20,2019,10,20,7.7,2.1,11.7,North,9.8,86.0,3,07:32:20,17:57:30,625,fall,7.0
2019-10-21,2019,10,21,11.3,10.1,12.8,North,16.1,82.53,1,07:34:03,17:55:26,621,fall,6.0
2019-10-22,2019,10,22,9.7,4.8,15.5,West,5.4,80.68,3,07:35:47,17:53:24,617,fall,270.0
2019-10-23,2019,10,23,8.5,1.6,14.0,ENE,5.2,89.54,1,07:37:32,17:51:22,613,fall,63.0
2019-10-24,2019,10,24,11.4,9.7,12.2,West,8.3,94.77,0,07:39:16,17:49:22,610,fall,278.0
2019-10-25,2019,10,25,12.7,8.9,16.4,SSW,19.2,85.64,1,07:41:01,17:47:23,606,fall,211.0
2019-10-26,2019,10,26,13.7,6.7,16.7,WSW,25.2,82.7,1,07:42:46,17:45:24,602,fall,240.0
2019-10-27,2019,10,27,6.0,2.1,11.3,WNW,7.0,75.96,3,06:44:31,16:43:28,598,fall,297.0
2019-10-28,2019,10,28,5.5,-0.9,10.4,NNE,8.8,81.03,3,06:46:16,16:41:32,595,fall,24.0
2019-10-29,2019,10,29,8.6,5.3,11.3,ENE,14.9,74.05,1,06:48:02,16:39:38,591,fall,66.0
2019-10-30,2019,10,30,8.9,6.8,12.2,East,16.8,71.19,3,06:49:48,16:37:45,587,fall,83.0
2019-10-31,2019,10,31,8.7,5.7,12.5,ESE,12.7,79.96,3,06:51:33,16:35:54,584,fall,105.0
2019-11-01,2019,11,01,13.0,8.8,15.7,South,12.9,92.09,1,06:53:19,16:34:04,580,fall,179.0
2019-11-02,2019,11,02,11.6,9.7,14.7,SW,25.7,79.55,1,06:55:06,16:32:16,577,fall,229.0
2019-11-03,2019,11,03,8.4,4.2,11.1,SW,7.6,85.82,3,06:56:52,16:30:30,573,fall,220.0
2019-11-04,2019,11,04,8.5,4.5,11.9,SE,5.7,90.21,2,06:58:38,16:28:45,570,fall,143.0
2019-11-05,2019,11,05,9.3,5.3,11.9,North,13.4,88.1,1,07:00:24,16:27:01,566,fall,11.0
2019-11-06,2019,11,06,6.5,2.5,9.5,SSW,7.8,80.96,3,07:02:10,16:25:20,563,fall,211.0
2019-11-07,2019,11,07,7.2,1.8,10.3,SW,14.0,80.8,3,07:03:56,16:23:40,559,fall,222.0
2019-11-08,2019,11,08,3.4,-1.7,8.1,NNW,8.2,88.2,2,07:05:42,16:22:02,556,fall,332.0
2019-11-09,2019,11,09,4.2,-1.2,7.5,SE,10.7,90.6,2,07:07:27,16:20:27,553,fall,136.0
2019-11-10,2019,11,10,6.7,3.7,10.1,NE,11.4,82.2,3,07:09:13,16:18:53,549,fall,51.0
2019-11-11,2019,11,11,6.9,4.2,9.2,WSW,17.9,77.7,2,07:10:58,16:17:21,546,fall,251.0
2019-11-12,2019,11,12,5.8,3.1,8.1,West,19.1,80.9,3,07:12:43,16:15:51,543,fall,262.0
2019-11-13,2019,11,13,6.1,2.6,9.1,SW,12.4,82.9,3,07:14:27,16:14:23,539,fall,227.0
2019-11-14,2019,11,14,5.8,3.8,9.9,SE,10.5,85.1,2,07:16:11,16:12:57,536,fall,133.0
2019-11-15,2019,11,15,6.1,3.1,8.6,NNE,18.5,85.0,1,07:17:55,16:11:34,533,fall,21.0
2019-11-16,2019,11,16,5.7,2.7,7.5,NE,7.2,81.2,1,07:19:38,16:10:13,530,fall,43.0
2019-11-17,2019,11,17,3.7,0.4,8.1,North,3.5,85.4,2,07:21:20,16:08:54,527,fall,350.0
2019-11-18,2019,11,18,5.0,-1.8,8.4,NNW,11.7,78.7,2,07:23:01,16:07:38,524,fall,346.0
2019-11-19,2019,11,19,1.5,-3.3,6.8,ESE,4.1,88.9,1,07:24:42,16:06:24,521,fall,115.0
2019-11-20,2019,11,20,4.5,1.2,7.9,SE,14.5,76.2,1,07:26:22,16:05:13,518,fall,125.0
2019-11-21,2019,11,21,4.7,3.7,6.4,ESE,16.1,87.2,0,07:28:01,16:04:04,516,fall,107.0
2019-11-22,2019,11,22,8.1,6.5,9.4,ESE,17.2,88.9,1,07:29:39,16:02:58,513,fall,122.0
2019-11-23,2019,11,23,9.1,7.3,10.5,ENE,14.7,87.4,1,07:31:16,16:01:54,510,fall,78.0
2019-11-24,2019,11,24,9.3,7.4,11.0,SSE,7.2,91.1,1,07:32:52,16:00:53,508,fall,157.0
2019-11-25,2019,11,25,10.5,8.9,11.4,SSE,12.7,91.63,0,07:34:26,15:59:55,505,fall,154.0
2019-11-26,2019,11,26,11.2,9.7,13.3,South,13.8,89.94,1,07:36:00,15:59:00,503,fall,186.0
2019-11-27,2019,11,27,10.2,9.0,12.0,SSW,10.7,91.36,2,07:37:31,15:58:08,500,fall,196.0
2019-11-28,2019,11,28,8.5,6.6,9.5,WNW,14.9,86.63,0,07:39:02,15:57:19,498,fall,300.0
2019-11-29,2019,11,29,4.0,-0.8,7.6,North,6.1,81.5,2,07:40:31,15:56:32,496,fall,5.0
2019-11-30,2019,11,30,2.7,-2.0,6.9,ENE,10.3,86.6,2,07:41:58,15:55:49,493,fall,67.0
2019-12-01,2019,12,01,3.9,1.2,6.9,NNE,14.8,81.51,2,07:43:23,15:55:09,491,fall,23.0
2019-12-02,2019,12,02,1.5,-1.8,6.8,NW,7.0,80.2,2,07:44:47,15:54:31,489,fall,310.0
2019-12-03,2019,12,03,4.3,0.3,9.3,SW,5.6,83.11,1,07:46:08,15:53:57,487,fall,233.0
2019-12-04,2019,12,04,1.8,-2.3,9.1,WNW,3.0,90.01,2,07:47:28,15:53:27,485,fall,303.0
2019-12-05,2019,12,05,4.2,-2.3,10.1,SW,11.8,87.98,1,07:48:46,15:52:59,484,fall,232.0
2019-12-06,2019,12,06,10.9,7.7,12.9,WSW,24.3,85.8,1,07:50:01,15:52:35,482,fall,246.0
2019-12-07,2019,12,07,9.3,6.9,10.9,WSW,17.5,78.35,1,07:51:14,15:52:14,481,fall,244.0
2019-12-08,2019,12,08,9.2,6.5,11.7,WSW,30.4,75.58,1,07:52:25,15:51:56,479,fall,245.0
2019-12-09,2019,12,09,6.5,-0.4,9.1,WNW,22.8,70.24,2,07:53:33,15:51:41,478,fall,301.0
2019-12-10,2019,12,10,6.4,-1.5,11.4,SSW,20.6,86.93,0,07:54:39,15:51:30,476,fall,202.0
2019-12-11,2019,12,11,5.0,2.1,8.7,SW,11.4,83.63,1,07:55:43,15:51:23,475,fall,229.0
2019-12-12,2019,12,12,5.3,-0.1,9.0,SSW,14.5,90.91,0,07:56:43,15:51:19,474,fall,196.0
2019-12-13,2019,12,13,7.0,4.9,8.4,West,23.9,76.6,1,07:57:41,15:51:18,473,fall,272.0
2019-12-14,2019,12,14,6.0,3.9,8.2,WSW,22.8,74.4,1,07:58:37,15:51:20,472,fall,248.0
2019-12-15,2019,12,15,7.1,4.3,10.2,SW,22.3,75.81,1,07:59:29,15:51:26,471,fall,236.0
2019-12-16,2019,12,16,7.2,5.7,8.6,South,8.6,87.5,1,08:00:18,15:51:36,471,fall,179.0
2019-12-17,2019,12,17,6.4,4.8,7.8,NW,6.7,91.6,1,08:01:05,15:51:49,470,fall,306.0
2019-12-18,2019,12,18,6.1,-0.7,10.2,SSE,13.1,89.25,1,08:01:48,15:52:05,470,fall,157.0
2019-12-19,2019,12,19,11.4,9.8,13.1,South,19.9,83.0,1,08:02:29,15:52:25,469,fall,180.0
2019-12-20,2019,12,20,7.9,4.8,9.6,SW,12.8,91.4,1,08:03:06,15:52:48,469,fall,214.0
2019-12-21,2019,12,21,8.1,5.4,10.4,South,15.8,89.3,2,08:03:40,15:53:14,469,winter,175.0
2019-12-22,2019,12,22,7.7,6.0,8.9,WSW,15.0,87.6,1,08:04:11,15:53:44,469,winter,258.0
2019-12-23,2019,12,23,7.8,5.4,10.3,WSW,15.6,80.45,1,08:04:39,15:54:17,469,winter,246.0
2019-12-24,2019,12,24,9.1,7.5,12.2,WSW,16.2,83.76,1,08:05:03,15:54:53,469,winter,242.0
2019-12-25,2019,12,25,4.5,-0.8,8.6,WNW,7.8,81.38,2,08:05:24,15:55:33,470,winter,292.0
2019-12-26,2019,12,26,6.5,-1.3,9.6,South,17.5,88.4,1,08:05:42,15:56:15,470,winter,184.0
2019-12-27,2019,12,27,7.1,6.2,8.0,North,8.8,85.7,1,08:05:56,15:57:01,471,winter,6.0
2019-12-28,2019,12,28,8.1,7.1,9.3,South,8.7,85.1,0,08:06:07,15:57:50,471,winter,189.0
2019-12-29,2019,12,29,7.3,5.5,9.9,SSW,12.6,83.97,1,08:06:15,15:58:42,472,winter,213.0
2019-12-30,2019,12,30,6.7,2.3,11.4,WSW,9.6,92.1,2,08:06:19,15:59:36,473,winter,243.0
2019-12-31,2019,12,31,7.4,4.8,9.2,East,11.7,90.9,0,08:06:20,16:00:34,474,winter,98.0
2020-01-01,2020,01,01,5.1,2.7,6.6,SSE,5.2,88.2,0,08:06:17,16:01:35,475,winter,151.0
2020-01-02,2020,01,02,8.7,6.6,10.6,SSW,16.0,85.67,1,08:06:11,16:02:38,476,winter,206.0
2020-01-03,2020,01,03,7.8,3.7,10.8,WNW,17.5,80.2,1,08:06:02,16:03:44,477,winter,283.0
2020-01-04,2020,01,04,6.3,3.1,8.9,WSW,13.6,78.4,1,08:05:49,16:04:53,479,winter,254.0
2020-01-05,2020,01,05,7.6,6.4,8.8,WSW,13.5,80.1,1,08:05:34,16:06:04,480,winter,238.0
2020-01-06,2020,01,06,7.5,6.5,8.7,SW,17.6,79.6,1,08:05:14,16:07:17,482,winter,223.0
2020-01-07,2020,01,07,9.1,3.9,12.7,SW,17.0,89.69,1,08:04:52,16:08:33,483,winter,222.0
2020-01-08,2020,01,08,11.3,9.5,12.5,WSW,14.5,84.0,1,08:04:26,16:09:51,485,winter,239.0
2020-01-09,2020,01,09,11.0,6.0,13.4,SW,21.9,84.1,2,08:03:57,16:11:12,487,winter,223.0
2020-01-10,2020,01,10,6.0,4.6,7.9,WNW,14.2,75.3,1,08:03:25,16:12:34,489,winter,295.0
2020-01-11,2020,01,11,9.2,5.8,11.2,SW,25.3,78.0,1,08:02:50,16:13:59,491,winter,221.0
2020-01-12,2020,01,12,9.1,5.1,11.3,WSW,22.4,79.68,1,08:02:11,16:15:25,493,winter,238.0
2020-01-13,2020,01,13,7.7,4.5,10.0,SSW,21.1,83.2,1,08:01:30,16:16:54,495,winter,204.0
2020-01-14,2020,01,14,10.0,6.9,12.9,SW,25.6,86.2,1,08:00:45,16:18:24,497,winter,216.0
2020-01-15,2020,01,15,8.4,6.5,12.3,SW,19.4,82.7,1,07:59:58,16:19:56,499,winter,234.0
2020-01-16,2020,01,16,9.0,5.5,12.3,South,18.7,81.86,1,07:59:08,16:21:29,502,winter,180.0
2020-01-17,2020,01,17,7.3,2.9,10.5,SW,19.2,81.47,1,07:58:14,16:23:04,504,winter,235.0
2020-01-18,2020,01,18,2.3,-1.0,7.4,WNW,7.3,79.2,2,07:57:18,16:24:41,507,winter,298.0
2020-01-19,2020,01,19,0.6,-3.6,7.1,NW,5.7,76.5,2,07:56:19,16:26:19,510,winter,321.0
2020-01-20,2020,01,20,2.1,-1.1,8.0,West,3.8,82.7,1,07:55:18,16:27:58,512,winter,275.0
2020-01-21,2020,01,21,0.9,-3.7,8.1,West,4.1,90.6,2,07:54:13,16:29:38,515,winter,280.0
2020-01-22,2020,01,22,4.9,-0.9,7.8,North,4.5,90.9,1,07:53:06,16:31:19,518,winter,8.0
2020-01-23,2020,01,23,7.0,6.1,8.1,NE,4.6,82.7,0,07:51:57,16:33:02,521,winter,46.0
2020-01-24,2020,01,24,6.2,5.2,7.0,West,5.6,86.8,0,07:50:45,16:34:45,524,winter,280.0
2020-01-25,2020,01,25,6.1,5.6,6.7,South,10.1,85.1,1,07:49:30,16:36:29,526,winter,181.0
2020-01-26,2020,01,26,8.3,6.2,10.5,SSW,16.0,87.7,1,07:48:13,16:38:14,530,winter,198.0
2020-01-27,2020,01,27,6.9,4.8,9.2,SW,11.8,87.0,1,07:46:54,16:40:00,533,winter,222.0
2020-01-28,2020,01,28,4.3,2.3,7.3,WSW,21.8,78.2,3,07:45:33,16:41:47,536,winter,256.0
2020-01-29,2020,01,29,5.7,2.4,9.7,WSW,18.5,75.8,2,07:44:09,16:43:34,539,winter,248.0
2020-01-30,2020,01,30,10.0,8.1,12.7,SW,18.1,87.8,0,07:42:43,16:45:21,542,winter,230.0
2020-01-31,2020,01,31,10.7,8.9,12.4,WSW,22.0,86.1,1,07:41:15,16:47:09,545,winter,237.0
2020-02-01,2020,02,01,9.9,7.0,11.5,WSW,26.4,72.2,2,07:39:44,16:48:58,549,winter,251.0
2020-02-02,2020,02,02,10.0,6.2,13.0,SW,19.9,80.6,2,07:38:12,16:50:47,552,winter,235.0
2020-02-03,2020,02,03,9.1,5.2,11.1,West,22.7,73.1,1,07:36:38,16:52:36,555,winter,271.0
2020-02-04,2020,02,04,6.6,4.5,9.0,NW,22.3,69.5,2,07:35:02,16:54:26,559,winter,304.0
2020-02-05,2020,02,05,4.0,0.0,8.6,West,3.8,76.1,3,07:33:24,16:56:15,562,winter,277.0
2020-02-06,2020,02,06,1.6,-1.0,8.8,North,2.3,83.8,3,07:31:44,16:58:05,566,winter,7.0
2020-02-07,2020,02,07,4.7,-2.5,9.4,SE,13.0,82.2,3,07:30:02,16:59:55,569,winter,134.0
2020-02-08,2020,02,08,9.0,7.6,11.1,SW,18.1,76.7,2,07:28:19,17:01:45,573,winter,221.0
2020-02-09,2020,02,09,10.4,8.8,12.8,SW,42.6,79.7,1,07:26:34,17:03:35,577,winter,233.0
2020-02-10,2020,02,10,6.8,3.2,10.1,West,37.3,69.8,3,07:24:47,17:05:25,580,winter,262.0
2020-02-11,2020,02,11,5.4,3.4,7.7,West,33.7,60.0,3,07:22:59,17:07:16,584,winter,267.0
2020-02-12,2020,02,12,5.0,1.8,8.6,WSW,20.8,72.0,4,07:21:09,17:09:06,587,winter,247.0
2020-02-13,2020,02,13,7.0,5.5,9.4,WSW,19.8,81.5,2,07:19:18,17:10:56,591,winter,245.0
2020-02-14,2020,02,14,6.9,0.7,11.8,SW,15.6,81.47,2,07:17:26,17:12:46,595,winter,218.0
2020-02-15,2020,02,15,11.4,9.8,12.6,SSW,32.5,87.3,1,07:15:32,17:14:35,599,winter,213.0
2020-02-16,2020,02,16,9.6,5.8,12.8,WSW,30.9,84.9,1,07:13:36,17:16:25,602,winter,237.0
2020-02-17,2020,02,17,7.6,5.1,10.6,WSW,29.7,69.5,2,07:11:40,17:18:14,606,winter,250.0
